Model,MDO3024
Firmware Version,1.26

Waveform Type,ANALOG,
Point Format,Y,
Horizontal Units,s,
Horizontal Scale,0.0002,
Horizontal Delay,3.4e-05,
Sample Interval,2e-06,
Record Length,1000,
Gating,0.1% to 100.0%,
Probe Attenuation,1,1
Vertical Units,V,V
Vertical Offset,0,0
Vertical Scale,5,0.001
Vertical Position,1.38,0
,,
,,
,,
Label,,
TIME,CH1,CH2
4.760e-04,0.7,-0.00088
4.780e-04,0.7,-0.0008
4.800e-04,0.3,-0.00064
4.820e-04,-0.1,-0.00044
4.840e-04,0.3,-0.00052
4.860e-04,0.1,-0.00076
4.880e-04,-0.1,-0.0008
4.900e-04,-0.3,-0.00088
4.920e-04,-0.5,-0.00056
4.940e-04,-0.5,-0.00052
4.960e-04,-0.5,-0.00044
4.980e-04,-0.9,-0.00076
5.000e-04,-0.7,-0.00068
5.020e-04,-0.9,-0.00084
5.040e-04,-1.1,-0.00048
5.060e-04,-1.3,-8e-05
5.080e-04,-1.3,-0.00056
5.100e-04,-1.7,-0.0004
5.120e-04,-1.5,-0.00036
5.140e-04,-2.1,-0.00084
5.160e-04,-1.9,-0.00044
5.180e-04,-2.1,-0.0004
5.200e-04,-2.1,-0.00088
5.220e-04,-2.5,-0.00052
5.240e-04,-2.3,-0.00076
5.260e-04,-2.5,-0.00056
5.280e-04,-2.7,-0.00068
5.300e-04,-2.7,-0.0006
5.320e-04,-2.9,-0.00056
5.340e-04,-3.1,-0.00052
5.360e-04,-3.1,-0.00044
5.380e-04,-3.5,-0.00044
5.400e-04,-3.5,-0.00024
5.420e-04,-3.5,-0.00048
5.440e-04,-3.7,-0.00036
5.460e-04,-3.9,-0.00012
5.480e-04,-4.1,-0.00076
5.500e-04,-4.1,-0.00036
5.520e-04,-4.1,-0.00028
5.540e-04,-4.3,-0.00028
5.560e-04,-4.5,-0.00052
5.580e-04,-4.5,-0.0004
5.600e-04,-4.7,-0.00012
5.620e-04,-4.9,-0.00012
5.640e-04,-4.9,-0.0002
5.660e-04,-5.1,-0.0004
5.680e-04,-5.1,-0.00052
5.700e-04,-5.3,-0.00028
5.720e-04,-5.3,-0.0004
5.740e-04,-5.3,-0.00056
5.760e-04,-5.5,-0.00052
5.780e-04,-5.9,-0.0004
5.800e-04,-5.9,8e-05
5.820e-04,-5.9,-0.00028
5.840e-04,-5.9,-0.00028
5.860e-04,-6.3,-4e-05
5.880e-04,-6.3,-0.00012
5.900e-04,-6.3,-0.00056
5.920e-04,-6.3,0
5.940e-04,-6.5,-0.00056
5.960e-04,-6.7,-0.00028
5.980e-04,-6.9,-4e-05
6.000e-04,-6.7,-0.0002
6.020e-04,-6.9,-0.00012
6.040e-04,-6.9,-0.00028
6.060e-04,-7.1,0.00032
6.080e-04,-7.1,-8e-05
6.100e-04,-7.3,-0.00016
6.120e-04,-7.3,-4e-05
6.140e-04,-7.3,0
6.160e-04,-7.5,-4e-05
6.180e-04,-7.5,-4e-05
6.200e-04,-7.7,0.00016
6.220e-04,-7.7,0
6.240e-04,-7.9,-0.0002
6.260e-04,-7.9,0.00012
6.280e-04,-7.9,-4e-05
6.300e-04,-8.1,-0.00036
6.320e-04,-8.1,-0.0002
6.340e-04,-8.3,-0.00012
6.360e-04,-8.3,-4e-05
6.380e-04,-8.3,8e-05
6.400e-04,-8.5,0.00016
6.420e-04,-8.5,0.00028
6.440e-04,-8.9,0.0002
6.460e-04,-8.7,-4e-05
6.480e-04,-8.9,0
6.500e-04,-8.7,0.00024
6.520e-04,-9.1,-8e-05
6.540e-04,-8.9,8e-05
6.560e-04,-8.9,8e-05
6.580e-04,-9.1,0
6.600e-04,-9.3,0
6.620e-04,-9.3,0.00028
6.640e-04,-9.3,0.00032
6.660e-04,-9.5,0.00016
6.680e-04,-9.5,8e-05
6.700e-04,-9.5,0
6.720e-04,-9.5,4e-05
6.740e-04,-9.5,0.0002
6.760e-04,-9.9,0.00012
6.780e-04,-9.9,0.00012
6.800e-04,-9.9,0.00012
6.820e-04,-9.7,0.00036
6.840e-04,-9.9,0.00056
6.860e-04,-9.7,0.00024
6.880e-04,-9.9,0.00032
6.900e-04,-10.1,8e-05
6.920e-04,-9.9,0.00048
6.940e-04,-10.1,0.00032
6.960e-04,-10.1,0.00032
6.980e-04,-10.1,0.00032
7.000e-04,-10.1,0
7.020e-04,-10.1,4e-05
7.040e-04,-10.1,0.00032
7.060e-04,-10.1,0.00036
7.080e-04,-10.1,0.0002
7.100e-04,-10.3,0.00028
7.120e-04,-10.1,0.0006
7.140e-04,-10.5,0.00028
7.160e-04,-10.3,0.00048
7.180e-04,-10.3,0
7.200e-04,-10.3,8e-05
7.220e-04,-10.3,0.00016
7.240e-04,-10.3,4e-05
7.260e-04,-10.5,0.0002
7.280e-04,-10.3,0.00072
7.300e-04,-10.5,8e-05
7.320e-04,-10.5,0
7.340e-04,-10.3,0.00044
7.360e-04,-10.3,0.00032
7.380e-04,-10.5,0.00028
7.400e-04,-10.3,0.00052
7.420e-04,-10.3,0.00036
7.440e-04,-10.5,0.00028
7.460e-04,-10.3,0.00048
7.480e-04,-10.3,0.00028
7.500e-04,-10.5,0.00052
7.520e-04,-10.3,0.00016
7.540e-04,-10.3,0.00024
7.560e-04,-10.1,0.00052
7.580e-04,-10.1,0.00032
7.600e-04,-10.3,0.00036
7.620e-04,-10.1,0.00068
7.640e-04,-10.1,0.00088
7.660e-04,-10.3,0.0006
7.680e-04,-10.3,0.00072
7.700e-04,-9.9,0.00032
7.720e-04,-10.3,0.00028
7.740e-04,-10.1,0.00048
7.760e-04,-10.1,0.00052
7.780e-04,-9.9,0.00032
7.800e-04,-10.1,0.00048
7.820e-04,-10.1,0.0004
7.840e-04,-9.9,0.0008
7.860e-04,-9.9,0.0006
7.880e-04,-9.9,0.00048
7.900e-04,-9.9,0.00036
7.920e-04,-9.9,0.00056
7.940e-04,-9.7,0.00056
7.960e-04,-9.9,0.00044
7.980e-04,-9.5,0.0008
8.000e-04,-9.5,0.0006
8.020e-04,-9.7,0.0008
8.040e-04,-9.5,0.00052
8.060e-04,-9.5,0.0004
8.080e-04,-9.3,0.00044
8.100e-04,-9.3,0.0004
8.120e-04,-9.3,0.00036
8.140e-04,-9.3,0.00036
8.160e-04,-9.3,0.00032
8.180e-04,-9.1,0.0004
8.200e-04,-9.1,0.0004
8.220e-04,-9.1,0.0006
8.240e-04,-8.9,0.00068
8.260e-04,-8.9,0.0004
8.280e-04,-8.7,0.00052
8.300e-04,-8.9,0.00048
8.320e-04,-8.5,0.00052
8.340e-04,-8.5,0.00052
8.360e-04,-8.3,0.00044
8.380e-04,-8.3,0.00036
8.400e-04,-8.3,0.00044
8.420e-04,-8.1,0.00052
8.440e-04,-8.3,0.00076
8.460e-04,-8.1,0.00036
8.480e-04,-7.9,0.0006
8.500e-04,-7.9,0.0006
8.520e-04,-7.9,0.0004
8.540e-04,-7.9,0.0008
8.560e-04,-7.5,0.00048
8.580e-04,-7.7,0.00052
8.600e-04,-7.7,0.00072
8.620e-04,-7.7,0.0006
8.640e-04,-7.3,0.00068
8.660e-04,-7.1,0.00056
8.680e-04,-7.3,0.00044
8.700e-04,-7.1,0.00056
8.720e-04,-7.1,0.00052
8.740e-04,-6.9,0.00052
8.760e-04,-6.7,0.00044
8.780e-04,-6.9,0.0004
8.800e-04,-6.9,0.00048
8.820e-04,-6.7,0.00104
8.840e-04,-6.5,0.00064
8.860e-04,-6.5,0.00044
8.880e-04,-6.3,0.00052
8.900e-04,-6.3,0.00072
8.920e-04,-6.3,0.00036
8.940e-04,-6.3,0.00044
8.960e-04,-5.9,0.00068
8.980e-04,-5.7,0.00076
9.000e-04,-5.7,0.00048
9.020e-04,-5.7,0.00056
9.040e-04,-5.3,0.00072
9.060e-04,-5.5,0.00012
9.080e-04,-5.3,0.00064
9.100e-04,-5.1,0.00056
9.120e-04,-4.9,0.00076
9.140e-04,-4.9,0.00028
9.160e-04,-4.9,0.00048
9.180e-04,-4.7,0.00064
9.200e-04,-4.3,0.00036
9.220e-04,-4.7,0.00048
9.240e-04,-4.3,0.0002
9.260e-04,-4.1,0.00044
9.280e-04,-4.1,0.00064
9.300e-04,-3.9,0.00032
9.320e-04,-3.7,0.00036
9.340e-04,-3.9,0.00056
9.360e-04,-3.7,0.0006
9.380e-04,-3.5,0.00052
9.400e-04,-3.3,0.00056
9.420e-04,-3.3,0.0002
9.440e-04,-3.1,0.00056
9.460e-04,-3.1,0.00036
9.480e-04,-2.9,0.00088
9.500e-04,-2.7,0.00044
9.520e-04,-2.5,0.0006
9.540e-04,-2.7,0.00052
9.560e-04,-2.5,0.00012
9.580e-04,-2.3,0.00064
9.600e-04,-2.1,0.00012
9.620e-04,-1.9,0.00036
9.640e-04,-1.9,0.00032
9.660e-04,-1.9,0.00028
9.680e-04,-1.7,0.00016
9.700e-04,-1.3,0.0002
9.720e-04,-1.3,0.00024
9.740e-04,-1.3,0.00036
9.760e-04,-1.1,0.00056
9.780e-04,-0.7,0.00064
9.800e-04,-0.7,0.00056
9.820e-04,-0.7,0.00036
9.840e-04,-0.7,0.0004
9.860e-04,-0.5,0.00052
9.880e-04,-0.5,0.00032
9.900e-04,-0.1,0.00016
9.920e-04,0.1,0.00028
9.940e-04,0.1,0.00012
9.960e-04,0.3,8e-05
9.980e-04,0.3,0.0004
1.000e-03,0.3,0.00068
1.002e-03,0.7,0
1.004e-03,0.7,0.00012
1.006e-03,0.9,0.00028
1.008e-03,1.1,0.00028
1.010e-03,1.1,0
1.012e-03,1.1,0
1.014e-03,1.3,0.00032
1.016e-03,1.3,-0.00012
1.018e-03,1.7,-8e-05
1.020e-03,1.7,0.00032
1.022e-03,1.9,0
1.024e-03,1.9,0.00036
1.026e-03,2.3,0
1.028e-03,2.3,0.0002
1.030e-03,2.5,-0.00012
1.032e-03,2.5,0.0002

