Model,MDO3024
Firmware Version,1.26

Waveform Type,ANALOG,
-4.906e+00,6,4.5
-4.905e+00,6,4.42
-4.904e+00,6,4.5
-4.903e+00,5.92,4.54
-4.902e+00,6.08,4.5
-4.901e+00,5.92,4.5
-4.900e+00,5.92,4.5
-4.899e+00,6,4.5
-4.898e+00,6,4.5
-4.897e+00,6,4.5
-4.896e+00,5.92,4.5
-4.895e+00,6,4.46
-4.894e+00,5.92,4.5
-4.893e+00,6,4.5
-4.892e+00,6,4.54
-4.891e+00,6,4.58
-4.890e+00,6.08,4.54
-4.889e+00,6,4.54
-4.888e+00,6,4.54
-4.887e+00,6.08,4.58
-4.886e+00,6,4.58
-4.885e+00,6.08,4.54
-4.884e+00,6,4.54
-4.883e+00,5.92,4.54
-4.882e+00,6,4.54
-4.881e+00,6,4.58
-4.880e+00,6.08,4.58
-4.879e+00,6,4.62
-4.878e+00,6,4.58
-4.877e+00,6,4.62
-4.876e+00,5.92,4.58
-4.875e+00,6,4.62
-4.874e+00,6,4.62
-4.873e+00,6,4.58
-4.872e+00,6,4.62
-4.871e+00,5.92,4.58
-4.870e+00,5.92,4.58
-4.869e+00,6,4.66
-4.868e+00,6,4.66
-4.867e+00,6,4.62
-4.866e+00,5.92,4.62
-4.865e+00,5.92,4.62
-4.864e+00,5.92,4.66
-4.863e+00,6,4.66
-4.862e+00,6,4.62
-4.861e+00,6,4.62
-4.860e+00,6.08,4.66
-4.859e+00,6,4.66
-4.858e+00,5.92,4.66
-4.857e+00,5.92,4.66
-4.856e+00,6,4.66
-4.855e+00,5.92,4.7
-4.854e+00,6.08,4.7
-4.853e+00,6,4.7
-4.852e+00,6,4.7
-4.851e+00,6,4.7
-4.850e+00,6,4.62
-4.849e+00,6,4.7
-4.848e+00,6,4.74
-4.847e+00,6,4.7
-4.846e+00,6.08,4.74
-4.845e+00,6,4.7
-4.844e+00,6,4.74
-4.843e+00,6,4.74
-4.842e+00,6.08,4.74
-4.841e+00,6,4.74
-4.840e+00,5.92,4.7
-4.839e+00,6.08,4.74
-4.838e+00,6,4.74
-4.837e+00,6,4.74
-4.836e+00,6,4.74
-4.835e+00,6,4.78
-4.834e+00,5.92,4.78
-4.833e+00,6,4.74
-4.832e+00,6.08,4.78
-4.831e+00,6.08,4.78
-4.830e+00,6.16,4.78
-4.829e+00,6.08,4.82
-4.828e+00,5.92,4.78
-4.827e+00,6,4.78
-4.826e+00,6.08,4.78
-4.825e+00,6.08,4.78
-4.824e+00,6,4.82
-4.823e+00,6,4.82
-4.822e+00,6.08,4.74
-4.821e+00,6,4.82
-4.820e+00,6.08,4.82
-4.819e+00,6,4.82
-4.818e+00,6.08,4.82
-4.817e+00,6.08,4.82
-4.816e+00,6.08,4.9
-4.815e+00,6.08,4.9
-4.814e+00,6.08,4.9
-4.813e+00,6.08,4.86
-4.812e+00,6.08,4.86
-4.811e+00,6.08,4.86
-4.810e+00,6,4.86
-4.809e+00,6.08,4.82
-4.808e+00,6.08,4.86
-4.807e+00,6.08,4.86
-4.806e+00,6.08,4.86
-4.805e+00,6.08,4.9
-4.804e+00,6.08,4.98
-4.803e+00,6.16,4.86
-4.802e+00,6.08,4.94
-4.801e+00,6.08,4.9
-4.800e+00,6.08,4.94
-4.799e+00,6.08,4.9
-4.798e+00,6.08,4.94
-4.797e+00,6.08,4.9
-4.796e+00,6.08,4.94
-4.795e+00,6,4.98
-4.794e+00,6.08,4.94
-4.793e+00,6.08,4.94
-4.792e+00,6,4.9
-4.791e+00,6.16,4.94
-4.790e+00,6.08,4.94
-4.789e+00,6.08,4.94
-4.788e+00,6.16,4.9
-4.787e+00,6.08,4.94
-4.786e+00,6.08,4.94
-4.785e+00,6.08,4.98
-4.784e+00,6.08,4.94
-4.783e+00,6.08,5.02
-4.782e+00,6.16,4.94
-4.781e+00,6.16,4.98
-4.780e+00,6.08,4.98
-4.779e+00,6.08,4.98
-4.778e+00,6.16,5.02
-4.777e+00,6.16,5.02
-4.776e+00,6.16,5.06
-4.775e+00,6.16,5.02
-4.774e+00,6.16,4.98
-4.773e+00,6.16,5.02
-4.772e+00,6.08,5.02
-4.771e+00,6.08,5.02
-4.770e+00,6.16,5.02
-4.769e+00,6.08,5.02
-4.768e+00,6.16,5.02
-4.767e+00,6.24,5.06
-4.766e+00,6.16,5.02
-4.765e+00,6.16,5.06
-4.764e+00,6.24,5.02
-4.763e+00,6.08,5.06
-4.762e+00,6.16,5.06
-4.761e+00,6.16,5.06
-4.760e+00,6.24,5.1
-4.759e+00,6.08,5.06
-4.758e+00,6.16,5.06
-4.757e+00,6.16,5.1
-4.756e+00,6.16,5.1
-4.755e+00,6.16,5.1
-4.754e+00,6.16,5.1
-4.753e+00,6.24,5.1
-4.752e+00,6.16,5.14
-4.751e+00,6.16,5.06
-4.750e+00,6.24,5.1
-4.749e+00,6.16,5.1
-4.748e+00,6.16,5.1
-4.747e+00,6.16,5.1
-4.746e+00,6.16,5.1
-4.745e+00,6.24,5.14
-4.744e+00,6.16,5.14
-4.743e+00,6.16,5.1
-4.742e+00,6.24,5.1
-4.741e+00,6.16,5.14
-4.740e+00,6.08,5.06
-4.739e+00,6.16,5.18
-4.738e+00,6.16,5.18
-4.737e+00,6.16,5.14
-4.736e+00,6.08,5.14
-4.735e+00,6.16,5.1
-4.734e+00,6.24,5.14
-4.733e+00,6.24,5.14
-4.732e+00,6.24,5.18
-4.731e+00,6.16,5.18
-4.730e+00,6.16,5.18
-4.729e+00,6.24,5.18
-4.728e+00,6.16,5.14
-4.727e+00,6.24,5.18
-4.726e+00,6.16,5.22
-4.725e+00,6.16,5.22
-4.724e+00,6.24,5.22
-4.723e+00,6.16,5.22
-4.722e+00,6.16,5.18
-4.721e+00,6.24,5.18
-4.720e+00,6.24,5.18
-4.719e+00,6.16,5.18
-4.718e+00,6.16,5.18
-4.717e+00,6.16,5.18
-4.716e+00,6.24,5.22
-4.715e+00,6.16,5.22
-4.714e+00,6.16,5.26
-4.713e+00,6.16,5.22
-4.712e+00,6.24,5.26
-4.711e+00,6.24,5.26
-4.710e+00,6.32,5.26
-4.709e+00,6.24,5.26
-4.708e+00,6.24,5.26
-4.707e+00,6.32,5.22
-4.706e+00,6.24,5.22
-4.705e+00,6.24,5.26
-4.704e+00,6.24,5.26
-4.703e+00,6.24,5.26
-4.702e+00,6.24,5.26
-4.701e+00,6.24,5.3
-4.700e+00,6.24,5.26
-4.699e+00,6.24,5.26
-4.698e+00,6.24,5.3
-4.697e+00,6.32,5.26
-4.696e+00,6.24,5.3
-4.695e+00,6.16,5.26
-4.694e+00,6.24,5.3
-4.693e+00,6.24,5.26
-4.692e+00,6.32,5.38
-4.691e+00,6.32,5.3
-4.690e+00,6.24,5.34
-4.689e+00,6.32,5.3
-4.688e+00,6.16,5.3
-4.687e+00,6.4,5.34
-4.686e+00,6.24,5.3
-4.685e+00,6.32,5.34
-4.684e+00,6.24,5.3
-4.683e+00,6.32,5.38
-4.682e+00,6.24,5.38
-4.681e+00,6.24,5.34
-4.680e+00,6.16,5.34
-4.679e+00,6.4,5.34
-4.678e+00,6.32,5.34
-4.677e+00,6.32,5.38
-4.676e+00,6.32,5.34
-4.675e+00,6.32,5.34
-4.674e+00,6.32,5.34
-4.673e+00,6.32,5.3
-4.672e+00,6.32,5.38
-4.671e+00,6.32,5.34
-4.670e+00,6.32,5.42
-4.669e+00,6.32,5.38
-4.668e+00,6.32,5.38
-4.667e+00,6.24,5.38
-4.666e+00,6.32,5.38
-4.665e+00,6.32,5.38
-4.664e+00,6.32,5.38
-4.663e+00,6.4,5.42
-4.662e+00,6.4,5.38
-4.661e+00,6.32,5.42
-4.660e+00,6.32,5.38
-4.659e+00,6.32,5.42
-4.658e+00,6.32,5.42
-4.657e+00,6.4,5.42
-4.656e+00,6.24,5.46
-4.655e+00,6.4,5.46
-4.654e+00,6.24,5.38
-4.653e+00,6.32,5.46
-4.652e+00,6.32,5.42
-4.651e+00,6.4,5.46
-4.650e+00,6.32,5.46
-4.649e+00,6.32,5.42
-4.648e+00,6.4,5.46
-4.647e+00,6.32,5.46
-4.646e+00,6.4,5.5
-4.645e+00,6.4,5.5
-4.644e+00,6.4,5.42
-4.643e+00,6.32,5.5
-4.642e+00,6.4,5.42
-4.641e+00,6.24,5.46
-4.640e+00,6.4,5.5
-4.639e+00,6.4,5.42
-4.638e+00,6.4,5.54
-4.637e+00,6.32,5.54
-4.636e+00,6.4,5.5
-4.635e+00,6.4,5.5
-4.634e+00,6.4,5.5
-4.633e+00,6.4,5.5
-4.632e+00,6.32,5.5
-4.631e+00,6.4,5.46
-4.630e+00,6.4,5.5
-4.629e+00,6.48,5.54
-4.628e+00,6.4,5.54
-4.627e+00,6.32,5.5
-4.626e+00,6.4,5.54
-4.625e+00,6.4,5.58
-4.624e+00,6.4,5.5
-4.623e+00,6.4,5.54
-4.622e+00,6.4,5.5
-4.621e+00,6.4,5.5
-4.620e+00,6.4,5.54
-4.619e+00,6.4,5.54
-4.618e+00,6.4,5.54
-4.617e+00,6.48,5.5
-4.616e+00,6.32,5.5
-4.615e+00,6.32,5.58
-4.614e+00,6.48,5.5
-4.613e+00,6.4,5.54
-4.612e+00,6.4,5.58
-4.611e+00,6.4,5.58
-4.610e+00,6.48,5.54
-4.609e+00,6.4,5.54
-4.608e+00,6.4,5.58
-4.607e+00,6.4,5.62
-4.606e+00,6.4,5.58
-4.605e+00,6.4,5.58
-4.604e+00,6.48,5.58
-4.603e+00,6.48,5.58
-4.602e+00,6.48,5.58
-4.601e+00,6.4,5.62
-4.600e+00,6.4,5.58
-4.599e+00,6.32,5.58
-4.598e+00,6.4,5.58
-4.597e+00,6.32,5.58
-4.596e+00,6.48,5.58
-4.595e+00,6.48,5.62
-4.594e+00,6.4,5.58
-4.593e+00,6.4,5.66
-4.592e+00,6.48,5.62
-4.591e+00,6.48,5.62
-4.590e+00,6.48,5.62
-4.589e+00,6.4,5.62
-4.588e+00,6.48,5.66
-4.587e+00,6.48,5.66
-4.586e+00,6.4,5.66
-4.585e+00,6.4,5.62
-4.584e+00,6.4,5.62
-4.583e+00,6.4,5.62
-4.582e+00,6.4,5.66
-4.581e+00,6.48,5.58
-4.580e+00,6.48,5.66
-4.579e+00,6.48,5.62
-4.578e+00,6.48,5.66
-4.577e+00,6.56,5.66
-4.576e+00,6.4,5.7
-4.575e+00,6.4,5.7
-4.574e+00,6.48,5.66
-4.573e+00,6.48,5.66
-4.572e+00,6.48,5.7
-4.571e+00,6.48,5.66
-4.570e+00,6.48,5.66
-4.569e+00,6.48,5.66
-4.568e+00,6.48,5.66
-4.567e+00,6.48,5.66
-4.566e+00,6.48,5.7
-4.565e+00,6.4,5.7
-4.564e+00,6.48,5.66
-4.563e+00,6.4,5.7
-4.562e+00,6.48,5.66
-4.561e+00,6.56,5.74
-4.560e+00,6.48,5.66
-4.559e+00,6.56,5.7
-4.558e+00,6.48,5.74
-4.557e+00,6.48,5.66
-4.556e+00,6.48,5.74
-4.555e+00,6.56,5.7
-4.554e+00,6.48,5.7
-4.553e+00,6.48,5.74
-4.552e+00,6.48,5.78
-4.551e+00,6.4,5.74
-4.550e+00,6.48,5.7
-4.549e+00,6.48,5.78
-4.548e+00,6.48,5.7
-4.547e+00,6.48,5.74
-4.546e+00,6.48,5.74
-4.545e+00,6.4,5.7
-4.544e+00,6.56,5.74
-4.543e+00,6.48,5.74
-4.542e+00,6.56,5.7
-4.541e+00,6.48,5.74
-4.540e+00,6.48,5.7
-4.539e+00,6.48,5.78
-4.538e+00,6.48,5.78
-4.537e+00,6.48,5.74
-4.536e+00,6.48,5.78
-4.535e+00,6.48,5.7
-4.534e+00,6.48,5.78
-4.533e+00,6.48,5.74
-4.532e+00,6.4,5.78
-4.531e+00,6.56,5.7
-4.530e+00,6.48,5.74
-4.529e+00,6.48,5.74
-4.528e+00,6.48,5.78
-4.527e+00,6.56,5.78
-4.526e+00,6.48,5.74
-4.525e+00,6.48,5.82
-4.524e+00,6.48,5.7
-4.523e+00,6.56,5.78
-4.522e+00,6.56,5.82
-4.521e+00,6.48,5.82
-4.520e+00,6.48,5.82
-4.519e+00,6.48,5.82
-4.518e+00,6.56,5.82
-4.517e+00,6.48,5.78
-4.516e+00,6.48,5.82
-4.515e+00,6.48,5.78
-4.514e+00,6.56,5.82
-4.513e+00,6.48,5.82
-4.512e+00,6.56,5.78
-4.511e+00,6.56,5.78
-4.510e+00,6.56,5.78
-4.509e+00,6.48,5.82
-4.508e+00,6.48,5.78
-4.507e+00,6.56,5.82
-4.506e+00,6.48,5.78
-4.505e+00,6.64,5.82
-4.504e+00,6.56,5.82
-4.503e+00,6.56,5.82
-4.502e+00,6.56,5.82
-4.501e+00,6.48,5.82
-4.500e+00,6.56,5.78
-4.499e+00,6.64,5.82
-4.498e+00,6.48,5.82
-4.497e+00,6.48,5.82
-4.496e+00,6.56,5.82
-4.495e+00,6.56,5.82
-4.494e+00,6.48,5.82
-4.493e+00,6.56,5.82
-4.492e+00,6.56,5.82
-4.491e+00,6.48,5.86
-4.490e+00,6.56,5.82
-4.489e+00,6.48,5.82
-4.488e+00,6.56,5.86
-4.487e+00,6.56,5.82
-4.486e+00,6.56,5.9
-4.485e+00,6.56,5.82
-4.484e+00,6.48,5.82
-4.483e+00,6.56,5.86
-4.482e+00,6.48,5.82
-4.481e+00,6.56,5.86
-4.480e+00,6.48,5.9
-4.479e+00,6.56,5.9
-4.478e+00,6.56,5.86
-4.477e+00,6.56,5.86
-4.476e+00,6.56,5.86
-4.475e+00,6.64,5.9
-4.474e+00,6.64,5.86
-4.473e+00,6.56,5.82
-4.472e+00,6.56,5.86
-4.471e+00,6.56,5.9
-4.470e+00,6.56,5.9
-4.469e+00,6.56,5.86
-4.468e+00,6.64,5.86
-4.467e+00,6.56,5.86
-4.466e+00,6.64,5.9
-4.465e+00,6.56,5.82
-4.464e+00,6.48,5.86
-4.463e+00,6.64,5.9
-4.462e+00,6.56,5.9
-4.461e+00,6.64,5.9
-4.460e+00,6.56,5.9
-4.459e+00,6.64,5.9
-4.458e+00,6.56,5.9
-4.457e+00,6.64,5.9
-4.456e+00,6.64,5.94
-4.455e+00,6.64,5.86
-4.454e+00,6.56,5.9
-4.453e+00,6.56,5.9
-4.452e+00,6.56,5.9
-4.451e+00,6.56,5.9
-4.450e+00,6.64,5.9
-4.449e+00,6.56,5.9
-4.448e+00,6.64,5.9
-4.447e+00,6.64,5.9
-4.446e+00,6.56,5.9
-4.445e+00,6.48,5.9
-4.444e+00,6.56,5.9
-4.443e+00,6.56,5.86
-4.442e+00,6.64,5.86
-4.441e+00,6.56,5.94
-4.440e+00,6.56,5.9
-4.439e+00,6.56,5.9
-4.438e+00,6.48,5.94
-4.437e+00,6.64,5.9
-4.436e+00,6.64,5.94
-4.435e+00,6.56,5.94
-4.434e+00,6.64,5.94
-4.433e+00,6.64,5.94
-4.432e+00,6.56,5.9
-4.431e+00,6.64,5.9
-4.430e+00,6.64,5.9
-4.429e+00,6.64,5.94
-4.428e+00,6.64,5.9
-4.427e+00,6.64,5.98
-4.426e+00,6.64,5.9
-4.425e+00,6.64,5.9
-4.424e+00,6.56,5.98
-4.423e+00,6.64,5.9
-4.422e+00,6.64,5.9
-4.421e+00,6.64,5.94
-4.420e+00,6.64,5.94
-4.419e+00,6.56,5.9
-4.418e+00,6.72,5.94
-4.417e+00,6.64,5.98
-4.416e+00,6.64,5.94
-4.415e+00,6.56,5.94
-4.414e+00,6.64,5.9
-4.413e+00,6.64,5.94
-4.412e+00,6.64,5.98
-4.411e+00,6.64,5.98
-4.410e+00,6.64,5.98
-4.409e+00,6.56,5.98
-4.408e+00,6.64,5.98
-4.407e+00,6.72,5.94
-4.406e+00,6.72,6.02
-4.405e+00,6.64,5.94
-4.404e+00,6.64,5.98
-4.403e+00,6.64,5.98
-4.402e+00,6.64,5.98
-4.401e+00,6.64,5.98
-4.400e+00,6.64,5.94
-4.399e+00,6.64,5.9
-4.398e+00,6.64,5.98
-4.397e+00,6.56,5.9
-4.396e+00,6.72,5.94
-4.395e+00,6.64,5.98
-4.394e+00,6.56,6.02
-4.393e+00,6.72,5.94
-4.392e+00,6.64,5.98
-4.391e+00,6.56,6.02
-4.390e+00,6.64,5.94
-4.389e+00,6.72,5.94
-4.388e+00,6.72,6.02
-4.387e+00,6.72,6.02
-4.386e+00,6.64,5.98
-4.385e+00,6.56,5.94
-4.384e+00,6.72,5.98
-4.383e+00,6.64,5.98
-4.382e+00,6.64,5.98
-4.381e+00,6.64,5.98
-4.380e+00,6.64,5.94
-4.379e+00,6.56,5.94
-4.378e+00,6.72,5.98
-4.377e+00,6.64,5.98
-4.376e+00,6.64,5.98
-4.375e+00,6.72,6.02
-4.374e+00,6.56,5.98
-4.373e+00,6.64,5.98
-4.372e+00,6.72,5.98
-4.371e+00,6.64,5.94
-4.370e+00,6.64,5.98
-4.369e+00,6.64,6.02
-4.368e+00,6.64,5.98
-4.367e+00,6.56,6.02
-4.366e+00,6.64,6.02
-4.365e+00,6.64,6.02
-4.364e+00,6.64,6.02
-4.363e+00,6.64,6.02
-4.362e+00,6.64,6.02
-4.361e+00,6.64,5.98
-4.360e+00,6.64,5.98
-4.359e+00,6.64,6.02
-4.358e+00,6.72,5.98
-4.357e+00,6.64,6.02
-4.356e+00,6.64,6.02
-4.355e+00,6.72,6.02
-4.354e+00,6.64,6.02
-4.353e+00,6.64,6.06
-4.352e+00,6.72,6.06
-4.351e+00,6.64,5.98
-4.350e+00,6.72,5.98
-4.349e+00,6.72,6.06
-4.348e+00,6.64,5.98
-4.347e+00,6.72,6.06
-4.346e+00,6.64,6.02
-4.345e+00,6.64,6.02
-4.344e+00,6.64,6.02
-4.343e+00,6.72,6.06
-4.342e+00,6.64,5.98
-4.341e+00,6.64,6.02
-4.340e+00,6.56,6.02
-4.339e+00,6.64,6.02
-4.338e+00,6.72,6.02
-4.337e+00,6.72,6.02
-4.336e+00,6.64,6.02
-4.335e+00,6.64,6.02
-4.334e+00,6.64,6.02
-4.333e+00,6.64,6.06
-4.332e+00,6.72,6.06
-4.331e+00,6.56,6.02
-4.330e+00,6.64,6.02
-4.329e+00,6.64,6.02
-4.328e+00,6.72,6.02
-4.327e+00,6.72,6.06
-4.326e+00,6.72,6.02
-4.325e+00,6.64,6.02
-4.324e+00,6.64,6.02
-4.323e+00,6.72,6.02
-4.322e+00,6.64,6.06
-4.321e+00,6.72,6.06
-4.320e+00,6.64,6.02
-4.319e+00,6.64,6.02
-4.318e+00,6.64,5.98
-4.317e+00,6.64,6.06
-4.316e+00,6.64,6.02
-4.315e+00,6.64,6.02
-4.314e+00,6.56,6.06
-4.313e+00,6.72,6.02
-4.312e+00,6.64,6.02
-4.311e+00,6.72,5.98
-4.310e+00,6.64,6.06
-4.309e+00,6.64,6.06
-4.308e+00,6.72,6.06
-4.307e+00,6.72,6.06
-4.306e+00,6.72,6.06
-4.305e+00,6.72,6.06
-4.304e+00,6.72,6.02
-4.303e+00,6.72,6.06
-4.302e+00,6.72,6.1
-4.301e+00,6.64,6.02
-4.300e+00,6.64,5.98
-4.299e+00,6.64,6.02
-4.298e+00,6.72,6.06
-4.297e+00,6.72,6.06
-4.296e+00,6.64,6.06
-4.295e+00,6.64,6.06
-4.294e+00,6.64,6.02
-4.293e+00,6.72,6.06
-4.292e+00,6.72,6.06
-4.291e+00,6.64,6.06
-4.290e+00,6.72,6.06
-4.289e+00,6.72,6.02
-4.288e+00,6.64,6.1
-4.287e+00,6.72,6.06
-4.286e+00,6.72,6.02
-4.285e+00,6.72,6.02
-4.284e+00,6.72,6.06
-4.283e+00,6.72,6.06
-4.282e+00,6.64,6.02
-4.281e+00,6.72,6.06
-4.280e+00,6.72,6.02
-4.279e+00,6.8,6.02
-4.278e+00,6.64,6.02
-4.277e+00,6.8,6.06
-4.276e+00,6.56,6.06
-4.275e+00,6.8,6.1
-4.274e+00,6.72,6.02
-4.273e+00,6.64,6.02
-4.272e+00,6.64,6.06
-4.271e+00,6.72,6.06
-4.270e+00,6.64,6.06
-4.269e+00,6.64,6.1
-4.268e+00,6.72,6.02
-4.267e+00,6.72,6.06
-4.266e+00,6.72,6.06
-4.265e+00,6.72,6.06
-4.264e+00,6.64,6.02
-4.263e+00,6.64,6.02
-4.262e+00,6.64,6.02
-4.261e+00,6.72,6.06
-4.260e+00,6.64,6.1
-4.259e+00,6.72,6.06
-4.258e+00,6.64,6.06
-4.257e+00,6.64,6.06
-4.256e+00,6.72,6.06
-4.255e+00,6.72,6.06
-4.254e+00,6.72,6.06
-4.253e+00,6.72,6.06
-4.252e+00,6.72,6.02
-4.251e+00,6.72,6.02
-4.250e+00,6.72,6.06
-4.249e+00,6.72,6.06
-4.248e+00,6.64,6.06
-4.247e+00,6.64,6.06
-4.246e+00,6.64,6.1
-4.245e+00,6.72,6.06
-4.244e+00,6.72,6.06
-4.243e+00,6.72,6.1
-4.242e+00,6.64,6.1
-4.241e+00,6.64,6.06
-4.240e+00,6.72,6.06
-4.239e+00,6.72,6.06
-4.238e+00,6.72,6.02
-4.237e+00,6.72,6.06
-4.236e+00,6.72,6.06
-4.235e+00,6.72,6.06
-4.234e+00,6.72,6.06
-4.233e+00,6.72,6.06
-4.232e+00,6.72,6.06
-4.231e+00,6.72,6.06
-4.230e+00,6.56,6.1
-4.229e+00,6.72,6.06
-4.228e+00,6.64,6.06
-4.227e+00,6.72,6.06
-4.226e+00,6.72,6.06
-4.225e+00,6.64,6.06
-4.224e+00,6.72,6.06
-4.223e+00,6.64,6.02
-4.222e+00,6.72,6.02
-4.221e+00,6.64,6.06
-4.220e+00,6.8,6.06
-4.219e+00,6.64,6.02
-4.218e+00,6.72,6.06
-4.217e+00,6.72,6.02
-4.216e+00,6.72,6.02
-4.215e+00,6.72,6.06
-4.214e+00,6.8,6.02
-4.213e+00,6.72,6.02
-4.212e+00,6.64,6.02
-4.211e+00,6.72,6.02
-4.210e+00,6.64,6.1
-4.209e+00,6.72,6.02
-4.208e+00,6.72,6.02
-4.207e+00,6.72,6.02
-4.206e+00,6.72,6.06
-4.205e+00,6.72,6.02
-4.204e+00,6.72,6.02
-4.203e+00,6.64,6.06
-4.202e+00,6.72,6.02
-4.201e+00,6.64,6.02
-4.200e+00,6.8,6.02
-4.199e+00,6.72,6.06
-4.198e+00,6.72,6.06
-4.197e+00,6.72,6.02
-4.196e+00,6.72,6.1
-4.195e+00,6.64,6.02
-4.194e+00,6.64,6.02
-4.193e+00,6.64,5.98
-4.192e+00,6.72,6.02
-4.191e+00,6.8,6.02
-4.190e+00,6.72,6.02
-4.189e+00,6.72,6.06
-4.188e+00,6.64,6.06
-4.187e+00,6.72,6.06
-4.186e+00,6.72,6.02
-4.185e+00,6.72,6.02
-4.184e+00,6.72,6.02
-4.183e+00,6.72,6.02
-4.182e+00,6.72,6.06
-4.181e+00,6.64,6.06
-4.180e+00,6.72,6.02
-4.179e+00,6.72,6.02
-4.178e+00,6.72,6.06
-4.177e+00,6.72,6.02
-4.176e+00,6.72,6.02
-4.175e+00,6.72,6.02
-4.174e+00,6.64,6.06
-4.173e+00,6.72,6.02
-4.172e+00,6.72,6.02
-4.171e+00,6.64,6.02
-4.170e+00,6.64,6.06
-4.169e+00,6.72,6.02
-4.168e+00,6.64,5.98
-4.167e+00,6.72,6.02
-4.166e+00,6.64,6.02
-4.165e+00,6.8,6.02
-4.164e+00,6.72,6.06
-4.163e+00,6.64,6.02
-4.162e+00,6.64,6.02
-4.161e+00,6.72,5.98
-4.160e+00,6.64,6.02
-4.159e+00,6.72,6.06
-4.158e+00,6.72,6.02
-4.157e+00,6.72,6.02
-4.156e+00,6.72,5.98
-4.155e+00,6.8,6.02
-4.154e+00,6.64,6.02
-4.153e+00,6.72,6.02
-4.152e+00,6.64,5.98
-4.151e+00,6.72,6.02
-4.150e+00,6.72,6.02
-4.149e+00,6.72,6.02
-4.148e+00,6.72,6.02
-4.147e+00,6.72,5.98
-4.146e+00,6.72,5.98
-4.145e+00,6.72,5.98
-4.144e+00,6.72,6.02
-4.143e+00,6.72,6.06
-4.142e+00,6.72,5.94
-4.141e+00,6.72,6.02
-4.140e+00,6.64,5.98
-4.139e+00,6.72,5.98
-4.138e+00,6.8,6.02
-4.137e+00,6.72,6.02
-4.136e+00,6.64,5.98
-4.135e+00,6.8,5.98
-4.134e+00,6.72,5.94
-4.133e+00,6.64,5.98
-4.132e+00,6.72,5.98
-4.131e+00,6.56,5.94
-4.130e+00,6.72,5.98
-4.129e+00,6.72,5.98
