Model,MDO3024
Firmware Version,1.26

Waveform Type,ANALOG,
-8.060e-04,9.4,-0.00068
-8.040e-04,9.4,-0.0004
-8.020e-04,9.8,-0.00048
-8.000e-04,9.8,-0.00064
-7.980e-04,9.4,-0.00052
-7.960e-04,9.4,-0.00064
-7.940e-04,9.4,-0.00056
-7.920e-04,9.8,-0.00056
-7.900e-04,9.8,-0.00084
-7.880e-04,9.8,-0.0004
-7.860e-04,9.8,-0.00044
-7.840e-04,9.8,-0.00064
-7.820e-04,10.2,-0.00032
-7.800e-04,9.8,-0.00052
-7.780e-04,10.2,-0.0006
-7.760e-04,9.8,-0.00092
-7.740e-04,9.4,-0.0006
-7.720e-04,9.8,-0.00064
-7.700e-04,10.2,-0.00068
-7.680e-04,10.2,-0.00068
-7.660e-04,10.2,-0.00076
-7.640e-04,10.2,-0.0008
-7.620e-04,10.2,-0.00076
-7.600e-04,9.8,-0.00048
-7.580e-04,9.8,-0.0006
-7.560e-04,10.2,-0.00044
-7.540e-04,10.2,-0.0008
-7.520e-04,10.2,-0.0006
-7.500e-04,9.8,-0.00088
-7.480e-04,10.2,-0.00056
-7.460e-04,10.2,-0.00072
-7.440e-04,9.8,-0.00068
-7.420e-04,9.8,-0.00072
-7.400e-04,9.4,-0.00092
-7.380e-04,10.2,-0.00112
-7.360e-04,9.8,-0.00088
-7.340e-04,9.8,-0.00088
-7.320e-04,9.8,-0.00096
-7.300e-04,10.2,-0.00092
-7.280e-04,9.8,-0.00088
-7.260e-04,9.4,-0.00076
-7.240e-04,9.4,-0.00076
-7.220e-04,9.8,-0.00056
-7.200e-04,9.4,-0.00084
-7.180e-04,9.4,-0.00088
-7.160e-04,9.4,-0.00092
-7.140e-04,9.4,-0.00084
-7.120e-04,9.8,-0.00104
-7.100e-04,9.4,-0.00076
-7.080e-04,9.4,-0.001
-7.060e-04,9.4,-0.0008
-7.040e-04,9,-0.00104
-7.020e-04,8.6,-0.0008
-7.000e-04,9.4,-0.00116
-6.980e-04,9.4,-0.00128
-6.960e-04,9,-0.00092
-6.940e-04,9,-0.00092
-6.920e-04,9.4,-0.00092
-6.900e-04,9.4,-0.00056
-6.880e-04,9,-0.00072
-6.860e-04,9,-0.00092
-6.840e-04,8.6,-0.001
-6.820e-04,8.6,-0.00104
-6.800e-04,9,-0.00112
-6.780e-04,8.6,-0.00104
-6.760e-04,8.6,-0.00112
-6.740e-04,8.6,-0.00112
-6.720e-04,8.2,-0.00084
-6.700e-04,8.6,-0.00088
-6.680e-04,8.2,-0.00088
-6.660e-04,8.2,-0.00076
-6.640e-04,8.2,-0.001
-6.620e-04,8.2,-0.0006
-6.600e-04,8.2,-0.00076
-6.580e-04,7.8,-0.00092
-6.560e-04,8.2,-0.00072
-6.540e-04,8.2,-0.00088
-6.520e-04,8.2,-0.0006
-6.500e-04,8.2,-0.00084
-6.480e-04,7.8,-0.00116
-6.460e-04,7.8,-0.00084
-6.440e-04,7.4,-0.00072
-6.420e-04,7.4,-0.00092
-6.400e-04,7.4,-0.00072
-6.380e-04,7,-0.00056
-6.360e-04,7,-0.0008
-6.340e-04,7,-0.00064
-6.320e-04,7,-0.00124
-6.300e-04,6.6,-0.00116
-6.280e-04,6.6,-0.00072
-6.260e-04,6.6,-0.00096
-6.240e-04,6.6,-0.00076
-6.220e-04,6.2,-0.0008
-6.200e-04,6.6,-0.0008
-6.180e-04,6.2,-0.00108
-6.160e-04,6.2,-0.00072
-6.140e-04,6.2,-0.00112
-6.120e-04,5.8,-0.00092
-6.100e-04,5.8,-0.00076
-6.080e-04,6.2,-0.00088
-6.060e-04,5.8,-0.00064
-6.040e-04,5.4,-0.00084
-6.020e-04,5.8,-0.00076
-6.000e-04,5.4,-0.0008
-5.980e-04,5,-0.00088
-5.960e-04,5.4,-0.0012
-5.940e-04,5,-0.00072
-5.920e-04,5,-0.0008
-5.900e-04,5,-0.00092
-5.880e-04,5,-0.0008
-5.860e-04,4.2,-0.00104
-5.840e-04,4.2,-0.00092
-5.820e-04,4.2,-0.00092
-5.800e-04,4.2,-0.00088
-5.780e-04,4.2,-0.00084
-5.760e-04,3.8,-0.00104
-5.740e-04,4.2,-0.00128
-5.720e-04,3.8,-0.00076
-5.700e-04,3.8,-0.00104
-5.680e-04,3.4,-0.00112
-5.660e-04,3.4,-0.0008
-5.640e-04,3.4,-0.00088
-5.620e-04,3,-0.0006
-5.600e-04,3,-0.00084
-5.580e-04,3,-0.0008
-5.560e-04,3,-0.00092
-5.540e-04,3,-0.00068
-5.520e-04,2.2,-0.00092
-5.500e-04,2.6,-0.00088
-5.480e-04,2.6,-0.00096
-5.460e-04,2.2,-0.001
-5.440e-04,2.2,-0.00052
-5.420e-04,1.8,-0.00072
-5.400e-04,1.8,-0.00048
-5.380e-04,1.8,-0.00112
-5.360e-04,1.8,-0.00056
-5.340e-04,1,-0.00068
-5.320e-04,1.8,-0.00076
-5.300e-04,1.4,-0.00056
-5.280e-04,1,-0.00112
-5.260e-04,1,-0.00116
-5.240e-04,1,-0.00104
-5.220e-04,1,-0.00072
-5.200e-04,0.6,-0.00088
-5.180e-04,0.2,-0.00072
-5.160e-04,0.2,-0.00084
-5.140e-04,0.2,-0.00064
-5.120e-04,-0.2,-0.0008
-5.100e-04,-0.2,-0.00064
-5.080e-04,-0.6,-0.0008
-5.060e-04,-0.2,-0.00052
-5.040e-04,-0.6,-0.00052
-5.020e-04,-0.6,-0.0008
-5.000e-04,-0.6,-0.0006
-4.980e-04,-0.6,-0.0008
-4.960e-04,-1,-0.0008
-4.940e-04,-1,-0.00108
-4.920e-04,-1.4,-0.00056
-4.900e-04,-1.8,-0.00084
-4.880e-04,-1.4,-0.00032
-4.860e-04,-1.8,-0.00044
-4.840e-04,-1.8,-0.00052
-4.820e-04,-1.8,-0.00072
-4.800e-04,-2.2,-0.00044
-4.780e-04,-1.8,-0.001
-4.760e-04,-2.2,-0.00096
-4.740e-04,-2.6,-0.00056
-4.720e-04,-3,-0.00096
-4.700e-04,-2.2,-0.0008
-4.680e-04,-3,-0.0004
-4.660e-04,-3,-0.0006
-4.640e-04,-3,-0.00056
-4.620e-04,-3.4,-0.0004
-4.600e-04,-3.4,-0.0004
-4.580e-04,-3.4,-0.00044
-4.560e-04,-3.4,-0.00076
-4.540e-04,-3.4,-0.00028
-4.520e-04,-3.8,-0.0006
-4.500e-04,-3.8,-0.00056
-4.480e-04,-4.2,-0.00072
-4.460e-04,-4.2,-0.00044
-4.440e-04,-4.6,-0.00056
-4.420e-04,-4.6,-0.0008
-4.400e-04,-4.2,-0.00068
-4.380e-04,-4.2,-0.0006
-4.360e-04,-5,-0.00084
-4.340e-04,-4.6,-0.00036
-4.320e-04,-5,-0.00044
-4.300e-04,-5,-0.00052
-4.280e-04,-5.4,-0.0006
-4.260e-04,-5,-0.00044
-4.240e-04,-5.4,-0.00056
-4.220e-04,-5.8,-0.00064
-4.200e-04,-5.8,-0.00056
-4.180e-04,-6.2,-0.00036
-4.160e-04,-6.2,-0.00048
-4.140e-04,-6.2,-0.00072
-4.120e-04,-6.2,-0.00048
-4.100e-04,-6.6,-0.00052
-4.080e-04,-6.6,-0.0002
-4.060e-04,-6.6,-0.00084
-4.040e-04,-7,-0.00052
-4.020e-04,-6.6,-0.0004
-4.000e-04,-6.6,-0.00056
-3.980e-04,-7,-0.00052
-3.960e-04,-7,-0.00052
-3.940e-04,-7.4,-0.00068
-3.920e-04,-7,-0.00064
-3.900e-04,-7.4,-0.0006
-3.880e-04,-7,-0.00092
-3.860e-04,-7.4,-0.00016
-3.840e-04,-7.4,-0.00048
-3.820e-04,-7.4,-0.00044
-3.800e-04,-7.8,-0.00036
-3.780e-04,-7.8,-0.0008
-3.760e-04,-7.8,0
-3.740e-04,-7.8,-0.00032
-3.720e-04,-7.8,-0.00028
-3.700e-04,-8.6,-0.00036
-3.680e-04,-8.6,-0.00028
-3.660e-04,-8.2,-0.00048
-3.640e-04,-8.2,-0.00068
-3.620e-04,-8.2,-0.00036
-3.600e-04,-9,-0.00052
-3.580e-04,-8.2,-0.00052
-3.560e-04,-8.6,-0.00028
-3.540e-04,-8.6,-0.00036
-3.520e-04,-9.4,-0.00036
-3.500e-04,-9,-0.00032
-3.480e-04,-9.4,-0.00032
-3.460e-04,-9,-0.0002
-3.440e-04,-9,-0.00048
-3.420e-04,-9.4,-0.00036
-3.400e-04,-9,-0.00052
-3.380e-04,-9.8,-4e-05
-3.360e-04,-9.4,-0.00028
-3.340e-04,-9.4,-0.00036
-3.320e-04,-9.8,-0.00064
-3.300e-04,-9.8,-0.0004
-3.280e-04,-9.4,-0.00048
-3.260e-04,-9.8,-0.00032
-3.240e-04,-9.8,-0.00028
-3.220e-04,-9.8,-0.0002
-3.200e-04,-9.8,8e-05
-3.180e-04,-9.8,-0.00044
-3.160e-04,-9.8,-0.00024
-3.140e-04,-10.2,-0.00036
-3.120e-04,-9.8,-0.00052
-3.100e-04,-10.6,-0.00032
-3.080e-04,-9.8,-0.00036
-3.060e-04,-9.8,-0.00024
-3.040e-04,-10.2,-0.00024
-3.020e-04,-10.2,-0.00012
-3.000e-04,-10.2,-0.00012
-2.980e-04,-10.2,-0.00032
-2.960e-04,-10.2,4e-05
-2.940e-04,-10.2,-0.00012
-2.920e-04,-10.6,-0.0002
-2.900e-04,-10.6,-0.0002
-2.880e-04,-10.6,0
-2.860e-04,-10.6,-0.00016
-2.840e-04,-10.6,-0.0002
-2.820e-04,-10.6,-0.00012
-2.800e-04,-10.2,-0.00044
-2.780e-04,-10.6,-8e-05
-2.760e-04,-10.6,-0.0002
-2.740e-04,-11.4,-0.00048
-2.720e-04,-10.2,-4e-05
-2.700e-04,-10.6,-0.00028
-2.680e-04,-11,-8e-05
-2.660e-04,-10.6,-0.00052
-2.640e-04,-10.6,-8e-05
-2.620e-04,-11,-0.0004
-2.600e-04,-11,-0.00052
-2.580e-04,-11,-4e-05
-2.560e-04,-10.6,-0.00012
-2.540e-04,-11,8e-05
-2.520e-04,-10.6,-0.00016
-2.500e-04,-11,-8e-05
-2.480e-04,-11,8e-05
-2.460e-04,-11,-0.00032
-2.440e-04,-10.6,0.00012
-2.420e-04,-11,-0.00024
-2.400e-04,-10.6,-8e-05
-2.380e-04,-10.2,-0.00016
-2.360e-04,-10.6,-0.00028
-2.340e-04,-10.6,-0.00036
-2.320e-04,-10.6,-0.00036
-2.300e-04,-10.6,-4e-05
-2.280e-04,-10.2,-0.0004
-2.260e-04,-10.6,-0.0002
-2.240e-04,-10.6,-0.0004
-2.220e-04,-10.2,-0.00012
-2.200e-04,-10.2,-4e-05
-2.180e-04,-10.2,-0.00016
-2.160e-04,-9.8,4e-05
-2.140e-04,-10.6,-8e-05
-2.120e-04,-10.2,-0.00012
-2.100e-04,-10.2,-4e-05
-2.080e-04,-9.8,-8e-05
-2.060e-04,-9.8,-0.0002
-2.040e-04,-10.2,4e-05
-2.020e-04,-10.2,0.00012
-2.000e-04,-9.8,0.00016
-1.980e-04,-10.2,-0.0002
-1.960e-04,-9.8,-0.00024
-1.940e-04,-9.8,-4e-05
-1.920e-04,-10.2,0.0002
-1.900e-04,-9.8,-0.00016
-1.880e-04,-9.8,-0.00016
-1.860e-04,-9.8,-0.00032
-1.840e-04,-9.8,-8e-05
-1.820e-04,-9.4,0.0002
-1.800e-04,-9,4e-05
-1.780e-04,-9.4,-0.00024
-1.760e-04,-9,-0.00012
-1.740e-04,-9,0.00024
-1.720e-04,-9,-4e-05
-1.700e-04,-9,0
-1.680e-04,-9,-0.00024
-1.660e-04,-9,0
-1.640e-04,-9,-4e-05
-1.620e-04,-9,-0.0002
-1.600e-04,-9,-8e-05
-1.580e-04,-8.6,0
-1.560e-04,-8.6,-0.00032
-1.540e-04,-8.6,-4e-05
-1.520e-04,-8.6,-0.00016
-1.500e-04,-8.6,0.00012
-1.480e-04,-7.8,-0.00012
-1.460e-04,-7.8,-0.00016
-1.440e-04,-8.2,4e-05
-1.420e-04,-8.2,0.0002
-1.400e-04,-7.8,-4e-05
-1.380e-04,-7.4,8e-05
-1.360e-04,-7.8,-0.00036
-1.340e-04,-7.8,0
-1.320e-04,-7.8,4e-05
-1.300e-04,-7.8,0.0002
-1.280e-04,-7.4,-0.00024
-1.260e-04,-7.8,-8e-05
-1.240e-04,-7.4,-0.00012
-1.220e-04,-7,0
-1.200e-04,-7.4,4e-05
-1.180e-04,-7,-0.00016
-1.160e-04,-7,-8e-05
-1.140e-04,-6.6,-0.00024
-1.120e-04,-6.6,-0.00016
-1.100e-04,-7.4,0
-1.080e-04,-6.2,-4e-05
-1.060e-04,-6.6,0
-1.040e-04,-5.8,0.00024
-1.020e-04,-6.2,-0.00016
-1.000e-04,-6.2,0.0002
-9.800e-05,-5.8,-8e-05
-9.600e-05,-6.2,0.00012
-9.400e-05,-5.8,-0.0004
-9.200e-05,-5.4,-8e-05
-9.000e-05,-5.4,-0.0004
-8.800e-05,-5.8,-4e-05
-8.600e-05,-5,-0.00012
-8.400e-05,-5,4e-05
-8.200e-05,-5.4,-0.00016
-8.000e-05,-4.6,-8e-05
-7.800e-05,-4.6,-0.00036
-7.600e-05,-4.6,-0.00012
-7.400e-05,-4.6,-8e-05
-7.200e-05,-4.6,8e-05
-7.000e-05,-3.8,0.0002
-6.800e-05,-4.2,-0.00024
-6.600e-05,-3.8,-4e-05
-6.400e-05,-4.2,0
-6.200e-05,-4.2,-4e-05
-6.000e-05,-3.8,4e-05
-5.800e-05,-3.8,4e-05
-5.600e-05,-3.4,0.00016
-5.400e-05,-3,0.00012
-5.200e-05,-3.4,-0.00028
-5.000e-05,-3.4,-0.00032
-4.800e-05,-2.6,-0.00012
-4.600e-05,-2.6,4e-05
-4.400e-05,-2.6,-0.00052
-4.200e-05,-2.2,-0.00012
-4.000e-05,-3,-4e-05
-3.800e-05,-2.2,-8e-05
-3.600e-05,-2.2,-0.0002
-3.400e-05,-1.4,-8e-05
-3.200e-05,-2.6,-0.00028
-3.000e-05,-1.8,0
-2.800e-05,-1.8,-0.00012
-2.600e-05,-2.2,-4e-05
-2.400e-05,-1.8,8e-05
-2.200e-05,-1.4,-4e-05
-2.000e-05,-1,0.00032
-1.800e-05,-0.6,-0.00012
-1.600e-05,-1,0.00024
-1.400e-05,-1,0.00028
-1.200e-05,-0.6,-4e-05
-1.000e-05,-0.6,-0.00032
-8.000e-06,-0.6,8e-05
-6.000e-06,-0.6,-0.00044
-4.000e-06,-0.2,-0.00016
-2.000e-06,-0.6,-8e-05
0.000e+00,-0.2,-0.00016
2.000e-06,-0.2,-0.00044
4.000e-06,0.6,-0.00016
6.000e-06,0.6,-0.0004
8.000e-06,0.6,-8e-05
1.000e-05,0.6,-0.00032
1.200e-05,0.6,-0.0004
1.400e-05,1.4,-0.00016
1.600e-05,0.6,-0.00024
1.800e-05,1.4,0.00016
2.000e-05,1.4,-4e-05
2.200e-05,1.4,-0.00016
2.400e-05,1.8,-4e-05
2.600e-05,1.4,-0.0004
2.800e-05,1.8,0.00032
3.000e-05,1.8,-0.00012
3.200e-05,2.2,4e-05
3.400e-05,2.2,-0.0004
3.600e-05,2.2,-0.0004
3.800e-05,2.2,-8e-05
4.000e-05,2.2,-0.00012
4.200e-05,2.6,-0.00052
4.400e-05,2.6,-0.00024
4.600e-05,3,-0.0004
4.800e-05,3,-0.00052
5.000e-05,3.4,-4e-05
5.200e-05,3.4,-0.00016
5.400e-05,3.4,-0.0004
5.600e-05,3.4,-4e-05
5.800e-05,3.8,-0.00036
6.000e-05,3.4,-8e-05
6.200e-05,4.6,-0.00056
6.400e-05,3.8,-0.00056
6.600e-05,3.8,-0.00048
6.800e-05,4.2,-0.0004
7.000e-05,4.2,-4e-05
7.200e-05,4.6,-0.00056
7.400e-05,4.2,-0.00064
7.600e-05,4.6,-0.00024
7.800e-05,5,-0.00044
8.000e-05,5.4,-0.00064
8.200e-05,5,-0.0008
8.400e-05,5,-0.00052
8.600e-05,5.4,-0.00056
8.800e-05,5.4,-0.00024
9.000e-05,5.4,-0.00064
9.200e-05,5.4,-0.0004
9.400e-05,5.4,-0.00028
9.600e-05,6.2,-0.00032
9.800e-05,5.8,-0.0004
1.000e-04,6.2,-0.00052
1.020e-04,5.8,-0.00076
1.040e-04,5.8,-0.00068
1.060e-04,6.2,-0.00072
1.080e-04,6.2,-0.00032
1.100e-04,6.6,-0.0006
1.120e-04,6.6,-0.00064
1.140e-04,6.6,-0.00056
1.160e-04,7.4,-0.00032
1.180e-04,6.6,-0.00072
1.200e-04,7,-0.00072
1.220e-04,7,-0.00036
1.240e-04,7.4,-0.0004
1.260e-04,7.4,-0.00048
1.280e-04,7,-0.0004
1.300e-04,7,-0.00056
1.320e-04,7.8,-0.0006
1.340e-04,7.4,-0.0004
1.360e-04,7.8,-0.00072
1.380e-04,7.4,-0.00068
1.400e-04,7.4,-0.0002
1.420e-04,7.8,-0.0002
1.440e-04,7.8,-0.00048
1.460e-04,7.8,-0.00044
1.480e-04,7.8,-0.00056
1.500e-04,8.2,-0.00028
1.520e-04,8.2,-0.00036
1.540e-04,8.6,-0.00056
1.560e-04,8.6,-0.00048
1.580e-04,8.6,-0.00048
1.600e-04,8.2,-0.00052
1.620e-04,8.6,-0.00064
1.640e-04,8.6,-0.00036
1.660e-04,9,-0.00088
1.680e-04,9,-0.00064
1.700e-04,8.6,-0.0006
1.720e-04,8.6,-0.0008
1.740e-04,9,-0.00056
1.760e-04,9,-0.00076
1.780e-04,9,-0.00064
1.800e-04,9,-0.00064
1.820e-04,9.4,-0.00048
1.840e-04,9.4,-0.00076
1.860e-04,9.4,-0.00056
1.880e-04,9.4,-0.00072
1.900e-04,9,-0.00064
1.920e-04,9.4,-0.00048
1.940e-04,9.4,-0.00072
1.960e-04,9.4,-0.0008
1.980e-04,9.4,-0.0006
2.000e-04,9.4,-0.0004
2.020e-04,9.8,-0.00052
2.040e-04,9.4,-0.00068
2.060e-04,9.4,-0.00064
2.080e-04,9.8,-0.00056
2.100e-04,9.4,-0.00056
2.120e-04,9.4,-0.00076
2.140e-04,9.8,-0.0008
2.160e-04,9.8,-0.00068
2.180e-04,10.2,-0.00088
2.200e-04,9.8,-0.00064
2.220e-04,10.2,-0.00092
2.240e-04,9.4,-0.00068
2.260e-04,9.8,-0.0006
2.280e-04,9.8,-0.0008
2.300e-04,9.8,-0.00076
2.320e-04,9.4,-0.00064
2.340e-04,10.2,-0.00064
2.360e-04,9.8,-0.00068
2.380e-04,9.8,-0.00104
2.400e-04,9.4,-0.0004
2.420e-04,10.2,-0.00052
2.440e-04,10.2,-0.00084
2.460e-04,10.2,-0.0008
2.480e-04,9.8,-0.00064
2.500e-04,9.8,-0.00072
2.520e-04,9.8,-0.00076
2.540e-04,9.8,-0.00056
2.560e-04,9.4,-0.00028
2.580e-04,9.8,-0.00068
2.600e-04,10.2,-0.00084
2.620e-04,9.8,-0.0008
2.640e-04,10.2,-0.00084
2.660e-04,9.8,-0.00068
2.680e-04,9.8,-0.00052
2.700e-04,9.8,-0.0008
2.720e-04,9.8,-0.00076
2.740e-04,10.2,-0.00064
2.760e-04,10.6,-0.00056
2.780e-04,9.8,-0.00076
2.800e-04,9.8,-0.00108
2.820e-04,9.4,-0.00088
2.840e-04,9.4,-0.00104
2.860e-04,9.8,-0.00064
2.880e-04,9.4,-0.00044
2.900e-04,9.4,-0.00088
2.920e-04,9.4,-0.00092
2.940e-04,9.4,-0.00092
2.960e-04,9,-0.00056
2.980e-04,9.4,-0.00068
3.000e-04,9.4,-0.00092
3.020e-04,9.4,-0.00072
3.040e-04,9,-0.0008
3.060e-04,9,-0.00072
3.080e-04,9,-0.00096
3.100e-04,8.6,-0.00092
3.120e-04,9,-0.0006
3.140e-04,9,-0.00076
3.160e-04,8.6,-0.00108
3.180e-04,8.6,-0.00076
3.200e-04,9,-0.00064
3.220e-04,8.2,-0.00132
3.240e-04,8.6,-0.00092
3.260e-04,8.6,-0.00068
3.280e-04,8.6,-0.00064
3.300e-04,7.8,-0.00096
3.320e-04,8.2,-0.00068
3.340e-04,8.6,-0.00124
3.360e-04,8.6,-0.00084
3.380e-04,8.2,-0.00088
3.400e-04,8.2,-0.00068
3.420e-04,8.2,-0.00056
3.440e-04,7.8,-0.0008
3.460e-04,7.8,-0.00092
3.480e-04,7.4,-0.00108
3.500e-04,7.8,-0.00092
3.520e-04,7.4,-0.00096
3.540e-04,7.4,-0.0008
3.560e-04,7.4,-0.00084
3.580e-04,7.4,-0.00076
3.600e-04,7.4,-0.00056
3.620e-04,7,-0.00092
3.640e-04,6.6,-0.001
3.660e-04,6.6,-0.0012
3.680e-04,7,-0.00112
3.700e-04,7,-0.00056
3.720e-04,7,-0.00068
3.740e-04,7,-0.00068
3.760e-04,6.2,-0.00088
3.780e-04,6.2,-0.0008
3.800e-04,6.6,-0.0012
3.820e-04,6.2,-0.00084
3.840e-04,6.2,-0.00084
3.860e-04,6.2,-0.00068
3.880e-04,5.8,-0.00076
3.900e-04,5.8,-0.00116
3.920e-04,5.8,-0.00056
3.940e-04,5.8,-0.001
3.960e-04,5,-0.0008
3.980e-04,5.4,-0.00104
4.000e-04,5.4,-0.0004
4.020e-04,5,-0.00064
4.040e-04,5,-0.00056
4.060e-04,4.6,-0.0006
4.080e-04,4.6,-0.00064
4.100e-04,4.6,-0.00104
4.120e-04,4.6,-0.00068
4.140e-04,4.6,-0.0008
4.160e-04,4.6,-0.001
4.180e-04,4.6,-0.00068
4.200e-04,4.2,-0.00064
4.220e-04,3.8,-0.00116
4.240e-04,3.8,-0.00076
4.260e-04,3.8,-0.00068
4.280e-04,3.8,-0.00076
4.300e-04,3.4,-0.00088
4.320e-04,3,-0.00056
4.340e-04,3.4,-0.00076
4.360e-04,2.6,-0.00036
4.380e-04,3,-0.00092
4.400e-04,3,-0.00068
4.420e-04,3.8,-0.00064
4.440e-04,2.6,-0.00084
4.460e-04,2.6,-0.00068
4.480e-04,2.6,-0.00072
4.500e-04,2.2,-0.00096
4.520e-04,2.2,-0.00056
4.540e-04,2.2,-0.00068
4.560e-04,1.8,-0.0006
4.580e-04,2.2,-0.00088
4.600e-04,1.8,-0.0008
4.620e-04,1.4,-0.00064
4.640e-04,1.4,-0.00076
4.660e-04,1.4,-0.00076
4.680e-04,1,-0.00044
4.700e-04,1,-0.00096
4.720e-04,1,-0.00064
4.740e-04,1,-0.00076
4.760e-04,0.2,-0.00088
4.780e-04,0.6,-0.00088
4.800e-04,0.2,-0.00092
4.820e-04,0.2,-0.0006
4.840e-04,0.2,-0.0008
4.860e-04,-0.2,-0.00052
4.880e-04,-0.6,-0.00076
4.900e-04,-0.2,-0.00068
4.920e-04,-0.6,-0.00056
4.940e-04,0.2,-0.00056
4.960e-04,-0.2,-0.00072
4.980e-04,-1,-0.0008
5.000e-04,-0.6,-0.00104
5.020e-04,-1,-0.00068
5.040e-04,-1,-0.00048
5.060e-04,-1,-0.00064
5.080e-04,-1.4,-0.00044
5.100e-04,-1.4,-0.00028
5.120e-04,-1.8,-0.00092
5.140e-04,-1.4,-0.00064
5.160e-04,-1.8,-0.00052
5.180e-04,-1.8,-0.00068
5.200e-04,-2.2,-0.00096
5.220e-04,-2.2,-0.00072
5.240e-04,-2.2,-0.00092
5.260e-04,-2.6,-0.0002
5.280e-04,-3.4,-0.0006
5.300e-04,-2.2,-0.00096
5.320e-04,-3,-0.00064
5.340e-04,-3,-0.0004
5.360e-04,-3.4,-0.00064
5.380e-04,-3,-0.00028
5.400e-04,-3.4,-0.0006
5.420e-04,-3.8,-0.00076
5.440e-04,-3.4,-0.0008
5.460e-04,-4.2,-0.00028
5.480e-04,-3.8,-0.00056
5.500e-04,-4.2,-0.0004
5.520e-04,-4.2,-0.0006
5.540e-04,-4.2,-0.00012
5.560e-04,-4.2,-0.0004
5.580e-04,-4.6,-0.0006
5.600e-04,-4.6,4e-05
5.620e-04,-4.6,-0.00048
5.640e-04,-5,-0.00044
5.660e-04,-5,-0.00056
5.680e-04,-5,-0.00076
5.700e-04,-5.4,-0.00024
5.720e-04,-5.8,-0.00064
5.740e-04,-5.4,-0.00028
5.760e-04,-5.4,-0.00068
5.780e-04,-5.8,-0.00052
5.800e-04,-5.8,-0.00072
5.820e-04,-5.4,-0.00068
5.840e-04,-5.8,-0.00056
5.860e-04,-6.2,-0.00024
5.880e-04,-6.2,-0.0008
5.900e-04,-6.6,-0.00028
5.920e-04,-6.6,-0.00036
5.940e-04,-6.6,-0.00028
5.960e-04,-6.6,-0.00068
5.980e-04,-6.6,-0.00052
6.000e-04,-6.6,-0.00036
